OrderDate,Month,Year,ProductName,SubcategoryName,CategoryName,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice,Prefix,FirstName,LastName,Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,HomeOwner,Occupation,Region,Country,Continent,OrderQuantity,OrderQuantity_MA3,OrderQuantity_MA6,OrderQuantity_pct_change
2017-06-01,6,2017,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,Yellow,M,U,41.5723,53.99,MR.,JOE,DIAZ,46,S,M,30000.0,0,High School,N,Manual,Germany,Germany,Europe,1,1.0,1.5,0.0
2017-06-01,6,2017,"Road-750 Black, 48",Road Bikes,Bikes,Black,48,U,343.6496,539.99,MRS.,JOAN,MORGAN,63,M,F,30000.0,1,High School,Y,Clerical,Northwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-01,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MRS.,JOAN,MORGAN,63,M,F,30000.0,1,High School,Y,Clerical,Northwest,United States,North America,1,1.0,1.1666666666666667,0.0
2017-06-01,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,JORDAN,GONZALES,76,S,M,50000.0,4,Bachelors,Y,Management,Canada,Canada,North America,2,1.3333333333333333,1.1666666666666667,1.0
2017-06-01,6,2017,Touring Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,FRANCIS,DOMINGUEZ,45,S,M,10000.0,0,Partial High School,N,Manual,Germany,Germany,Europe,1,1.3333333333333333,1.1666666666666667,-0.5
2017-06-01,6,2017,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,Yellow,XL,U,41.5723,53.99,MR.,JARROD,RODRIGUEZ,46,M,M,90000.0,0,Bachelors,N,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.1666666666666667,0.0
2017-06-01,6,2017,Touring Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MS.,HANNAH,WILLIAMS,40,M,F,60000.0,0,Partial College,Y,Skilled Manual,Southwest,United States,North America,1,1.0,1.1666666666666667,0.0
2017-06-01,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MS.,HANNAH,WILLIAMS,40,M,F,60000.0,0,Partial College,Y,Skilled Manual,Southwest,United States,North America,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-01,6,2017,"Road-750 Black, 48",Road Bikes,Bikes,Black,48,U,343.6496,539.99,MR.,GAVIN,POWELL,49,S,M,20000.0,1,Partial College,N,Manual,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-01,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,GAVIN,POWELL,49,S,M,20000.0,1,Partial College,N,Manual,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.1666666666666667,0.0
2017-06-01,6,2017,Road Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.3623,8.99,MR.,GAVIN,POWELL,49,S,M,20000.0,1,Partial College,N,Manual,United Kingdom,United Kingdom,Europe,3,1.6666666666666667,1.5,2.0
2017-06-01,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MR.,GAVIN,POWELL,49,S,M,20000.0,1,Partial College,N,Manual,United Kingdom,United Kingdom,Europe,3,2.3333333333333335,1.8333333333333333,0.0
2017-06-01,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,FREDERICK,SUBRAM,50,S,M,30000.0,1,Bachelors,N,Clerical,Germany,Germany,Europe,1,2.3333333333333335,1.8333333333333333,-0.6666666666666667
2017-06-01,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,ELIJAH,COLLINS,55,M,M,120000.0,1,High School,Y,Professional,Southwest,United States,North America,1,1.6666666666666667,1.6666666666666667,0.0
2017-06-01,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,FRANCIS,DOMINGUEZ,45,S,M,10000.0,0,Partial High School,N,Manual,Germany,Germany,Europe,1,1.0,1.6666666666666667,0.0
2017-06-01,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MR.,ELIJAH,COLLINS,55,M,M,120000.0,1,High School,Y,Professional,Southwest,United States,North America,1,1.0,1.6666666666666667,0.0
2017-06-01,6,2017,"Touring-1000 Yellow, 46",Touring Bikes,Bikes,Yellow,46,U,1481.9379,2384.07,MR.,JARROD,RODRIGUEZ,46,M,M,90000.0,0,Bachelors,N,Professional,Australia,Australia,Pacific,1,1.0,1.3333333333333333,0.0
2017-06-01,6,2017,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,Silver,46,U,1117.8559,2071.4196,MR.,ELIJAH,COLLINS,55,M,M,120000.0,1,High School,Y,Professional,Southwest,United States,North America,1,1.0,1.0,0.0
2017-06-02,6,2017,"Women's Mountain Shorts, M",Shorts,Clothing,Black,M,W,26.1763,69.99,MR.,LUCAS,RAMIREZ,54,M,M,60000.0,4,Bachelors,Y,Professional,Northwest,United States,North America,1,1.0,1.0,0.0
2017-06-02,6,2017,"Road-550-W Yellow, 42",Road Bikes,Bikes,Yellow,42,W,605.6492,1000.4375,MRS.,LESLIE,BLANCO,55,M,F,60000.0,1,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.0,1.0,0.0
2017-06-02,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,MARC,DOMINGUEZ,82,S,M,20000.0,1,Graduate Degree,Y,Clerical,France,France,Europe,3,1.6666666666666667,1.3333333333333333,2.0
2017-06-02,6,2017,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,Yellow,L,U,41.5723,53.99,MR.,LUCAS,RAMIREZ,54,M,M,60000.0,4,Bachelors,Y,Professional,Northwest,United States,North America,1,1.6666666666666667,1.3333333333333333,-0.6666666666666667
2017-06-02,6,2017,"Half-Finger Gloves, L",Gloves,Clothing,Black,L,U,9.7136,23.5481,MR.,LAWRENCE,SERRANO,53,M,M,20000.0,2,High School,Y,Manual,Germany,Germany,Europe,2,2.0,1.5,1.0
2017-06-02,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MR.,LAWRENCE,SERRANO,53,M,M,20000.0,2,High School,Y,Manual,Germany,Germany,Europe,1,1.3333333333333333,1.5,-0.5
2017-06-02,6,2017,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,Silver,38,W,419.7784,769.49,MR.,LUCAS,RAMIREZ,54,M,M,60000.0,4,Bachelors,Y,Professional,Northwest,United States,North America,1,1.3333333333333333,1.5,0.0
2017-06-02,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MRS.,MADISON,THOMAS,67,M,F,70000.0,4,Partial College,N,Professional,Southwest,United States,North America,1,1.0,1.5,0.0
2017-06-02,6,2017,Touring Tire,Tires and Tubes,Accessories,Black,0,0,10.8423,28.99,MR.,LUKE,LAL,39,S,M,40000.0,0,High School,N,Skilled Manual,Canada,Canada,North America,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-02,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MRS.,MADISON,THOMAS,67,M,F,70000.0,4,Partial College,N,Professional,Southwest,United States,North America,3,2.0,1.6666666666666667,0.5
2017-06-02,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,MADISON,THOMAS,67,M,F,70000.0,4,Partial College,N,Professional,Southwest,United States,North America,2,2.3333333333333335,1.6666666666666667,-0.33333333333333337
2017-06-02,6,2017,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,Multi,L,U,31.7244,48.0673,MRS.,MADISON,THOMAS,67,M,F,70000.0,4,Partial College,N,Professional,Southwest,United States,North America,1,2.0,1.6666666666666667,-0.5
2017-06-02,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MS.,LAURA,XU,51,M,F,40000.0,0,Bachelors,Y,Professional,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.6666666666666667,0.0
2017-06-02,6,2017,Touring Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,LUKE,LAL,39,S,M,40000.0,0,High School,N,Skilled Manual,Canada,Canada,North America,2,1.3333333333333333,1.8333333333333333,1.0
2017-06-02,6,2017,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,Silver,38,U,1117.8559,2071.4196,MS.,LAURA,XU,51,M,F,40000.0,0,Bachelors,Y,Professional,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.6666666666666667,-0.5
2017-06-02,6,2017,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,Silver,38,W,419.7784,769.49,MR.,JESSIE,ZHENG,55,M,M,40000.0,1,Bachelors,Y,Skilled Manual,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-02,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MRS.,KATIE,CHAPMAN,73,M,F,80000.0,5,Bachelors,Y,Management,France,France,Europe,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-02,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MRS.,MARIE,MARTINEZ,52,M,F,30000.0,1,Bachelors,Y,Skilled Manual,France,France,Europe,2,1.6666666666666667,1.5,0.0
2017-06-02,6,2017,"Women's Mountain Shorts, M",Shorts,Clothing,Black,M,W,26.1763,69.99,MRS.,JESSICA,ANDERSON,57,M,F,120000.0,4,High School,N,Professional,Southwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-02,6,2017,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,Multi,XL,U,31.7244,48.0673,MR.,JESSIE,ZHENG,55,M,M,40000.0,1,Bachelors,Y,Skilled Manual,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-02,6,2017,"Road-250 Black, 48",Road Bikes,Bikes,Black,48,U,1320.6838,2181.5625,MRS.,JESSIE,MORENO,48,M,F,90000.0,1,Graduate Degree,N,Management,Australia,Australia,Pacific,1,1.0,1.3333333333333333,0.0
2017-06-02,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MRS.,JORDAN,ROBERTS,68,M,F,40000.0,2,High School,Y,Professional,Canada,Canada,North America,3,1.6666666666666667,1.6666666666666667,2.0
2017-06-02,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MRS.,JORDAN,ROBERTS,68,M,F,40000.0,2,High School,Y,Professional,Canada,Canada,North America,2,2.0,1.6666666666666667,-0.33333333333333337
2017-06-02,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MS.,LAURA,XU,51,M,F,40000.0,0,Bachelors,Y,Professional,United Kingdom,United Kingdom,Europe,2,2.3333333333333335,1.6666666666666667,0.0
2017-06-02,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MRS.,KAITLYN,TORRES,45,M,F,50000.0,1,Bachelors,Y,Skilled Manual,Northwest,United States,North America,1,1.6666666666666667,1.6666666666666667,-0.5
2017-06-02,6,2017,"Road-350-W Yellow, 44",Road Bikes,Bikes,Yellow,44,W,1082.51,1700.99,MRS.,KAITLYN,TORRES,45,M,F,50000.0,1,Bachelors,Y,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.6666666666666667,0.0
2017-06-02,6,2017,Touring Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,KATHERINE,SIMMONS,68,S,F,40000.0,4,High School,Y,Professional,Southwest,United States,North America,2,1.3333333333333333,1.8333333333333333,1.0
2017-06-02,6,2017,Touring Tire,Tires and Tubes,Accessories,Black,0,0,10.8423,28.99,MRS.,KATHERINE,SIMMONS,68,S,F,40000.0,4,High School,Y,Professional,Southwest,United States,North America,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-02,6,2017,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,Multi,M,U,31.7244,48.0673,MRS.,KATHERINE,ALLEN,63,M,F,60000.0,3,Partial High School,N,Skilled Manual,Northwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-02,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,KATHERINE,ALLEN,63,M,F,60000.0,3,Partial High School,N,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-02,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MRS.,KATIE,CHAPMAN,73,M,F,80000.0,5,Bachelors,Y,Management,France,France,Europe,2,1.3333333333333333,1.5,1.0
2017-06-02,6,2017,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,Multi,S,U,31.7244,48.0673,MRS.,KAITLYN,TORRES,45,M,F,50000.0,1,Bachelors,Y,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.5,-0.5
2017-06-02,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MRS.,MARIE,MARTINEZ,52,M,F,30000.0,1,Bachelors,Y,Skilled Manual,France,France,Europe,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-02,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MR.,WILLIE,HUANG,61,S,M,80000.0,2,High School,Y,Skilled Manual,Australia,Australia,Pacific,1,1.0,1.1666666666666667,0.0
2017-06-02,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MS.,MARY,SMITH,41,S,F,30000.0,0,Partial College,Y,Clerical,United Kingdom,United Kingdom,Europe,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-02,6,2017,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,Multi,M,U,31.7244,48.0673,MRS.,JESSICA,ANDERSON,57,M,F,120000.0,4,High School,N,Professional,Southwest,United States,North America,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-02,6,2017,LL Road Tire,Tires and Tubes,Accessories,Black,0,0,8.0373,21.49,MR.,XAVIER,SMITH,53,S,M,30000.0,2,Bachelors,Y,Skilled Manual,France,France,Europe,2,1.6666666666666667,1.3333333333333333,1.0
2017-06-02,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MR.,WYATT,CARTER,56,M,M,80000.0,5,Partial College,Y,Professional,Northwest,United States,North America,2,1.6666666666666667,1.5,0.0
2017-06-02,6,2017,"Road-750 Black, 44",Road Bikes,Bikes,Black,44,U,343.6496,539.99,MR.,WILLIE,HUANG,61,S,M,80000.0,2,High School,Y,Skilled Manual,Australia,Australia,Pacific,1,1.6666666666666667,1.5,-0.5
2017-06-02,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MRS.,TONI,SANCHEZ,70,M,F,80000.0,5,Partial High School,Y,Skilled Manual,France,France,Europe,1,1.3333333333333333,1.5,0.0
2017-06-02,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MRS.,TONI,SANCHEZ,70,M,F,80000.0,5,Partial High School,Y,Skilled Manual,France,France,Europe,2,1.3333333333333333,1.5,1.0
2017-06-02,6,2017,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,Yellow,M,U,41.5723,53.99,MRS.,TANYA,RUBIO,52,S,F,60000.0,3,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.5,-0.5
2017-06-02,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MRS.,TANYA,RUBIO,52,S,F,60000.0,3,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-02,6,2017,ML Road Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MRS.,TANYA,RUBIO,52,S,F,60000.0,3,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-02,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MRS.,TANYA,RUBIO,52,S,F,60000.0,3,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.6666666666666667,1.5,0.0
2017-06-02,6,2017,HL Road Tire,Tires and Tubes,Accessories,Black,0,0,12.1924,32.6,MRS.,SAMANTHA,GRIFFIN,60,M,F,60000.0,2,High School,Y,Professional,Northwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-02,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MRS.,SAMANTHA,GRIFFIN,60,M,F,60000.0,2,High School,Y,Professional,Northwest,United States,North America,2,1.6666666666666667,1.5,1.0
2017-06-02,6,2017,"Racing Socks, M",Socks,Clothing,White,M,U,3.3623,8.99,MRS.,SAMANTHA,GRIFFIN,60,M,F,60000.0,2,High School,Y,Professional,Northwest,United States,North America,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-02,6,2017,"Mountain-500 Black, 48",Mountain Bikes,Bikes,Black,48,U,294.5797,539.99,MR.,RUSSELL,NATH,52,S,M,30000.0,2,Partial College,Y,Clerical,Germany,Germany,Europe,1,1.6666666666666667,1.6666666666666667,-0.5
2017-06-02,6,2017,"Classic Vest, S",Vests,Clothing,Blue,S,U,23.749,63.5,MR.,RUSSELL,NATH,52,S,M,30000.0,2,Partial College,Y,Clerical,Germany,Germany,Europe,1,1.3333333333333333,1.5,0.0
2017-06-02,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MR.,RUSSELL,NATH,52,S,M,30000.0,2,Partial College,Y,Clerical,Germany,Germany,Europe,2,1.3333333333333333,1.5,1.0
2017-06-02,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MR.,RUSSELL,NATH,52,S,M,30000.0,2,Partial College,Y,Clerical,Germany,Germany,Europe,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-02,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MS.,MARY,SMITH,41,S,F,30000.0,0,Partial College,Y,Clerical,United Kingdom,United Kingdom,Europe,2,2.0,1.6666666666666667,0.0
2017-06-02,6,2017,LL Road Tire,Tires and Tubes,Accessories,Black,0,0,8.0373,21.49,MS.,MARY,SMITH,41,S,F,30000.0,0,Partial College,Y,Clerical,United Kingdom,United Kingdom,Europe,2,2.0,1.6666666666666667,0.0
2017-06-02,6,2017,"Road-750 Black, 44",Road Bikes,Bikes,Black,44,U,343.6496,539.99,MS.,MARY,SMITH,41,S,F,30000.0,0,Partial College,Y,Clerical,United Kingdom,United Kingdom,Europe,1,1.6666666666666667,1.6666666666666667,-0.5
2017-06-02,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MR.,MIGUEL,ADAMS,48,S,M,60000.0,1,Graduate Degree,Y,Professional,Canada,Canada,North America,3,2.0,2.0,2.0
2017-06-02,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MR.,MIGUEL,ADAMS,48,S,M,60000.0,1,Graduate Degree,Y,Professional,Canada,Canada,North America,1,1.6666666666666667,1.8333333333333333,-0.6666666666666667
2017-06-02,6,2017,Road Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.3623,8.99,MRS.,MINDY,CHANDE,69,S,F,20000.0,2,Partial High School,Y,Clerical,Australia,Australia,Pacific,2,2.0,1.8333333333333333,1.0
2017-06-02,6,2017,"Mountain-500 Silver, 40",Mountain Bikes,Bikes,Silver,40,U,308.2179,564.99,MRS.,MARIE,MARTINEZ,52,M,F,30000.0,1,Bachelors,Y,Skilled Manual,France,France,Europe,1,1.3333333333333333,1.6666666666666667,-0.5
2017-06-02,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,MINDY,CHANDE,69,S,F,20000.0,2,Partial High School,Y,Clerical,Australia,Australia,Pacific,1,1.3333333333333333,1.5,0.0
2017-06-02,6,2017,"Road-750 Black, 58",Road Bikes,Bikes,Black,58,U,343.6496,539.99,MRS.,MINDY,CHANDE,69,S,F,20000.0,2,Partial High School,Y,Clerical,Australia,Australia,Pacific,1,1.0,1.5,0.0
2017-06-02,6,2017,"Touring-3000 Blue, 62",Touring Bikes,Bikes,Blue,62,U,461.4448,742.35,MRS.,ROBYN,GOMEZ,59,S,F,20000.0,1,Graduate Degree,Y,Clerical,United Kingdom,United Kingdom,Europe,1,1.0,1.1666666666666667,0.0
2017-06-02,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,RONALD,GONZALEZ,60,S,M,110000.0,2,Partial College,Y,Professional,France,France,Europe,1,1.0,1.1666666666666667,0.0
2017-06-02,6,2017,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,Silver,46,U,1117.8559,2071.4196,MR.,RONALD,GONZALEZ,60,S,M,110000.0,2,Partial College,Y,Professional,France,France,Europe,1,1.0,1.0,0.0
2017-06-02,6,2017,"Road-350-W Yellow, 48",Road Bikes,Bikes,Yellow,48,W,1082.51,1700.99,MS.,ROSA,GUO,54,S,F,70000.0,0,Bachelors,N,Professional,Australia,Australia,Pacific,1,1.0,1.0,0.0
2017-06-02,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MR.,RUSSELL,NATH,52,S,M,30000.0,2,Partial College,Y,Clerical,Germany,Germany,Europe,2,1.3333333333333333,1.1666666666666667,1.0
2017-06-02,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,MINDY,CHANDE,69,S,F,20000.0,2,Partial High School,Y,Clerical,Australia,Australia,Pacific,1,1.3333333333333333,1.1666666666666667,-0.5
2017-06-02,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,JESSICA,ANDERSON,57,M,F,120000.0,4,High School,N,Professional,Southwest,United States,North America,2,1.6666666666666667,1.3333333333333333,1.0
2017-06-02,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,ALEJANDRO,LI,58,S,M,110000.0,4,Bachelors,N,Management,Australia,Australia,Pacific,2,1.6666666666666667,1.5,0.0
2017-06-02,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,JASON,ALLEN,54,M,M,60000.0,4,Bachelors,Y,Professional,Northwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-02,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MS.,DONNA,LAL,41,S,F,70000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-02,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MS.,DAWN,STONE,45,S,F,20000.0,0,Partial High School,N,Manual,Germany,Germany,Europe,1,1.3333333333333333,1.5,-0.5
2017-06-02,6,2017,Touring Tire,Tires and Tubes,Accessories,Black,0,0,10.8423,28.99,MS.,DAWN,STONE,45,S,F,20000.0,0,Partial High School,N,Manual,Germany,Germany,Europe,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-02,6,2017,Touring Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MS.,DAWN,STONE,45,S,F,20000.0,0,Partial High School,N,Manual,Germany,Germany,Europe,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-02,6,2017,Bike Wash - Dissolver,Cleaners,Accessories,Multi,0,0,2.9733,7.95,MRS.,CHRISTINE,NARA,57,M,F,60000.0,1,Partial College,Y,Skilled Manual,Northwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-02,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MR.,CHARLES,WALKER,48,S,M,60000.0,2,Graduate Degree,Y,Professional,Canada,Canada,North America,1,1.3333333333333333,1.5,0.0
2017-06-02,6,2017,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,Yellow,M,U,41.5723,53.99,MR.,CHARLES,SANDERS,52,M,M,60000.0,2,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.0,1.3333333333333333,0.0
2017-06-02,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MR.,CHARLES,SANDERS,52,M,M,60000.0,2,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.0,1.3333333333333333,0.0
2017-06-02,6,2017,ML Mountain Tire,Tires and Tubes,Accessories,Black,0,0,11.2163,29.99,MR.,CHARLES,SANDERS,52,M,M,60000.0,2,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-02,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,CHARLES,SANDERS,52,M,M,60000.0,2,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.6666666666666667,1.3333333333333333,0.0
2017-06-02,6,2017,"Half-Finger Gloves, L",Gloves,Clothing,Black,L,U,9.7136,23.5481,MRS.,CASSIDY,BUTLER,68,M,F,60000.0,2,Partial College,Y,Professional,Canada,Canada,North America,1,1.6666666666666667,1.3333333333333333,-0.5
2017-06-02,6,2017,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,Multi,M,U,31.7244,48.0673,MRS.,CASSIDY,BUTLER,68,M,F,60000.0,2,Partial College,Y,Professional,Canada,Canada,North America,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-02,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MRS.,CASSIDY,BUTLER,68,M,F,60000.0,2,Partial College,Y,Professional,Canada,Canada,North America,1,1.0,1.3333333333333333,0.0
2017-06-02,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,CASSIDY,BUTLER,68,M,F,60000.0,2,Partial College,Y,Professional,Canada,Canada,North America,2,1.3333333333333333,1.5,1.0
2017-06-02,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,CARLOS,WRIGHT,48,M,M,70000.0,5,Graduate Degree,Y,Professional,Northwest,United States,North America,2,1.6666666666666667,1.5,0.0
